ID,Nom,Categorie,Unite de matrice,"energie, calories (kcal)","Lipides, totaux (g)","Acides gras, satures (g)","Acides gras, mono-insatures (g)","Acides gras, poly-insatures (g)",Cholesterol (mg),"Glucides, disponibles (g)",Sucres (g),Amidon (g),Fibres alimentaires (g),Proteines (g),Sel (NaCl) (g),Alcool (g),Eau (g),"Activite de vitamine A, RE (µg-RE)","Activite de vitamine A, RAE (µg-RE)",Retinol (µg),Activite de betacarotene (µg-BCE),Betacarotene (µg),Vitamine B1 (thiamine) (mg),Vitamine B2 (riboflavine) (mg),Vitamine B6 (pyridoxine) (mg),Vitamine B12 (cobalamine) (µg),Niacine (mg),Folate (µg),Acide pantothenique (mg),Vitamine C (acide ascorbique) (mg),Vitamine D (calciferol) (µg),Activite de vitamine E (mg-ATE),Potassium (K) (mg),Sodium (Na) (mg),Chlore (Cl) (mg),Calcium (Ca) (mg),Magnesium (Mg) (mg),Phosphore (P) (mg),Fer (Fe) (mg),Iode (I) (µg),Zinc (Zn)  (mg),Selenium (Se) (µg)
387,"Figue, seche",Fruits/Fruits secs,par 100 g de portion comestible,273,"1,2","0,2","0,3","0,6",0,"56,8","56,8",0,11,"3,2",0,0,25,7,4,0,43,43,"0,08","0,09","0,14",0,"0,62","12,5","0,38","0,7",0,2,770,14,43,160,62,71,"2,5",4,"0,9",n.i.
809,Flan a la vanille,Sucreries/Cremes et pouding,par 100 g de portion comestible,102,"2,1","0,3","0,9","0,8",7,18,"10,4","7,6","0,1","2,8","0,3",0,"76,2",31,30,29,13,13,"0,1","0,14","0,02","0,09","0,3",0,"0,3",0,0,"0,13",120,140,120,96,10,40,"0,1","5,9","0,3",n.i.
806,Flan au caramel,Sucreries/Cremes et pouding,par 100 g de portion comestible,125,"2,1","1,4","0,6","0,1",12,23,"20,1","2,9","0,1","3,4","0,2",0,"69,3",38,38,37,8,8,"0,03","0,2","0,03","0,3","0,1",8,tr.,0,"0,1","0,16",150,70,95,94,9,77,tr.,"6,2","0,3",n.i.
810,Flan au chocolat,Sucreries/Cremes et pouding,par 100 g de portion comestible,121,"2,6","0,5","1,1","0,9",3,21,"12,1","8,9",1,3,"0,3",0,"71,2",25,24,22,19,19,"0,14","0,16","0,02","0,08","0,3",3,"0,2",2,0,"0,11",180,130,51,90,14,80,"0,5","3,2","0,4",n.i.
481,"Flet, cru",Poisson/Poissons de mer,par 100 g de portion comestible,72,"0,7","0,1","0,1","0,2",48,0,0,0,0,"16,5","0,4",0,"81,4",9,9,9,0,0,"0,22","0,21","0,25",1,"3,4",11,"0,68","0,8","0,2","0,36",290,150,130,48,22,190,"0,3","6,3","0,5",n.i.
13351,"Flet, filet, a la vapeur (sans adjonction de graisse ni de sel)",Poisson/Poissons de mer,par 100 g de portion comestible,69,"0,8","0,2","0,2","0,2",60,0,0,0,0,"15,5","0,4",0,"83,7",10,10,10,0,0,"0,21","0,18","0,22",1,"2,98","9,6","0,6","0,8","0,2","0,45",270,160,140,60,23,200,"0,3","7,1","0,6",n.i.
753,"Fletan, cru",Poisson/Poissons de mer,par 100 g de portion comestible,118,"3,9","0,5","0,9","1,2",60,0,0,0,0,"20,6","0,2",0,"74,5",42,42,42,0,0,"0,04","0,05","0,42","0,96",4,12,"0,28",0,9,"0,7",400,64,210,15,23,220,"0,5",1,"0,5",n.i.
681,Flips aux cacahuetes,Snacks sales/Chips,par 100 g de portion comestible,507,"24,2","4,4","11,7","6,9",0,"56,5",tr.,tr.,"4,9","13,2","1,9",0,"1,5",26,13,0,156,156,"0,18","0,04","0,13",0,"3,26",17,"0,6",0,0,"3,5",170,770,1190,16,43,110,"0,9",5,"0,8",n.i.
1696,Flocons de cereales (moyenne),"Pains, flocons et cereales pour le petit-dejeuner/Flocons, son et germes",par 100 g de portion comestible,348,"3,2","0,6","0,9","1,4",0,64,"1,5",62,"9,7","10,8",0,0,"12,9",1,0,0,4,4,"0,32","0,1","0,27",0,"2,78","38,4","0,71",0,0,"0,55",250,"7,4",34,26,94,280,"3,6","2,3","2,2",n.i.
860,"Flocons de pomme de terre, avec poudre de lait et sel (puree instantanee)","Produits cerealiers, legumineuses et pommes de terre/Pommes de terre",par 100 g de portion comestible,365,"5,3","3,1","1,2","0,5",13,"65,5","10,3","55,3","4,7","11,3","3,1",0,13,47,46,44,22,22,"0,13","0,41","0,69","0,29","4,51","26,4","1,22","17,7","0,2","0,31",1230,1260,2350,230,71,380,2,6,"1,2",n.i.
928,Flute feuilletee,Snacks sales/Produits en pâte feuilletee,par 100 g de portion comestible,496,"33,5","14,7","11,6",4,45,"40,4","0,3","39,7","1,8","7,1","2,6",0,"17,7",312,301,290,133,133,"0,09","0,03","0,09","0,02","0,48","4,8","0,22",0,"1,3","4,56",120,1030,1570,14,21,79,"0,9","1,5","0,7","1,4"
13320,"Foie (moyenne de boeuf, veau, porc), grille (sans adjonction de graisse ni de sel)",Viande et abats,par 100 g de portion comestible,157,5,"1,7","0,8","1,3",430,"4,4",0,"0,4",0,"23,5","0,2",0,"67,1",9889,9889,9889,0,n.i.,"0,29","3,33","0,75",50,"15,6","205,9","7,6",21,"0,8","0,64",290,90,100,"9,6",20,360,13,13,"5,3",n.i.
10377,"Foie (moyenne de veau, boeuf, porc, veau), cru",Viande et abats/Veau;Viande et abats/Bœuf;Viande et abats/Porc;Viande et abats/Volaille,par 100 g de portion comestible,134,"4,3","1,5","0,7","1,1",353,"3,6",0,"0,3",0,"20,3","0,2",0,"71,8",9010,9010,9010,0,n.i.,"0,28","2,87","0,77","54,67","15,05","198,7","7,33",23,"0,7","0,53",320,87,83,"7,9",20,360,11,10,"5,1",n.i.
797,"Fondue classique, preparee",Plats/Autres plats sales/epices,par 100 g de portion comestible,315,"22,4","13,9","5,4",1,58,1,"0,1","0,9",0,"19,6","0,3","4,4","52,1",210,201,192,107,107,"0,01","0,2","0,07","1,06","0,15","3,7","0,18","0,4","0,3","0,24",88,120,190,710,25,430,"0,4",17,"3,3",n.i.
1475,"Fondue moitie-moitie, preparee",Plats/Autres plats sales/epices,par 100 g de portion comestible,291,"20,8","12,5","4,9",1,62,1,0,"0,9",0,"16,7",1,"4,7","56,5",278,271,263,91,91,"0,01","0,23","0,07","0,95","0,14","7,5","0,25","0,1","0,4","0,39",92,400,550,520,23,360,"0,4",16,"2,4",n.i.
1476,"Fondue sans alcool, preparee",Plats/Autres plats sales/epices,par 100 g de portion comestible,283,"21,5","13,4","5,2",1,55,"1,6",1,"0,6",0,"18,7","0,3","1,2","56,6",203,194,185,111,111,0,"0,19","0,07","0,99","0,12","3,1","0,18",0,"0,3","0,23",100,110,180,680,22,410,"0,5",17,"3,2",n.i.
385,"Fraise, crue",Fruits/Fruits frais,par 100 g de portion comestible,40,"0,5",tr.,"0,1","0,3",0,7,7,0,"2,2","0,7",0,0,"89,9",0,0,0,1,1,"0,02","0,02","0,04",0,"0,39","31,1","0,16","57,9",0,"0,2",150,2,14,20,12,23,"0,4",1,"0,1",n.i.
390,"Framboise, crue",Fruits/Fruits frais,par 100 g de portion comestible,52,"0,6",0,"0,1","0,3",0,7,7,tr.,"6,7","1,2",0,0,84,6,3,0,37,4,"0,02","0,04","0,06",0,"0,48",24,"0,29","21,3",0,"0,2",220,3,22,22,20,29,"0,7",3,"0,5",n.i.
818,"Frites au four, surgelees","Produits cerealiers, legumineuses et pommes de terre/Pommes de terre",par 100 g de portion comestible,127,5,"0,4","3,6","0,7",0,"18,1","0,9","17,2","1,4","1,8",0,0,"73,7",1,1,0,5,5,"0,17","0,02","0,42",0,"0,48","28,6","0,35","12,9",0,"1,55",320,"8,6",59,"5,2",15,34,"0,3","2,9","0,2",n.i.
1193,"Fromage a pâte dure et mi-dure, gras (moyenne)",Lait et produits laitiers/Fromage a pâte dure,par 100 g de portion comestible,397,"32,1","19,5","7,6","1,5",92,0,0,0,0,"26,6","1,2",0,"40,7",329,317,305,143,143,"0,02","0,34","0,12","1,5","0,18","12,6","0,39",0,"0,6","0,47",86,460,710,910,32,590,"0,3",16,"4,3",n.i.
1197,Fromage a pâte molle (moyenne sans produits alleges en matiere grasse),Lait et produits laitiers/Fromage a pâte molle,par 100 g de portion comestible,325,"27,4","16,5","6,5","1,3",83,0,0,0,0,"19,4","2,2",0,"52,7",233,223,213,124,124,"0,02","0,43","0,14","1,45","0,72","52,8","0,63",0,"0,4","0,64",100,880,1180,440,20,310,"0,2",17,"2,2",n.i.
631,"Fromage a pâte molle, double creme",Lait et produits laitiers/Fromage a pâte molle,par 100 g de portion comestible,376,"37,5","25,1","10,6","0,9",105,0,0,0,0,"9,7","1,8",0,"49,4",403,387,370,200,200,"0,04","0,38","0,11","1,5","1,2",55,"0,29",tr.,"0,7","1,05",110,700,1200,270,15,230,"0,3",20,"2,3",n.i.
532,Fromage a raclette,Lait et produits laitiers/Fromage a pâte dure,par 100 g de portion comestible,357,"27,9","16,7","6,5","1,3",84,0,0,0,0,"25,9","1,8",0,"41,4",272,264,255,100,100,"0,01","0,29","0,06","1,55","0,2",49,"0,25",tr.,"0,3","0,68",70,730,1100,670,27,490,"0,1",11,"3,9",n.i.
13392,"Fromage affine a pâte molle, a la creme",Lait et produits laitiers/Fromage a pâte molle,par 100 g de portion comestible,347,"30,9","18,5","7,3","1,5",93,0,0,0,0,"17,4","1,3",0,48,240,228,215,150,150,"0,02","0,64","0,14","1,47","1,1","68,2","0,51",0,"0,6","0,69",110,520,520,420,18,300,"0,2",11,2,n.i.
13391,"Fromage affine a pâte molle, gras",Lait et produits laitiers/Fromage a pâte molle,par 100 g de portion comestible,296,"23,7","14,2","5,6","1,1",72,0,0,0,0,"20,6","1,8",0,"52,5",233,222,211,135,135,"0,02","0,36","0,17","1,4","0,63","48,5","0,78",0,"0,5","0,6",81,730,1050,360,19,280,"0,1","7,1","2,2",n.i.
507,Fromage aux herbes glaronnais ,Lait et produits laitiers/Fromage frais et sere,par 100 g de portion comestible,132,"0,5","0,3","0,1",0,2,tr.,0,0,0,"31,6","4,3",0,"58,3",3,3,3,1,1,"0,01","0,28","0,05",tr.,tr.,tr.,tr.,tr.,tr.,tr.,140,1740,tr.,860,34,560,"0,2",tr.,"3,9",n.i.
1191,Fromage bleu (moyenne),Lait et produits laitiers/Fromage a pâte dure,par 100 g de portion comestible,360,"31,5","18,9","7,4","1,5",95,"0,2","0,1",0,0,"19,1","3,8",0,"48,9",221,218,214,44,44,"0,03","0,58","0,1","0,72","0,51",46,"0,99",0,"0,5","0,67",130,1530,2100,610,24,390,"0,4",40,"2,5",n.i.
1084,Fromage d'Italie,Produits carnes et charcuterie/Produits de charcuterie bouillis,par 100 g de portion comestible,256,"22,3","8,8","10,8",2,51,"1,4","1,4",0,0,"12,5","2,3",0,"60,1",2,2,2,3,3,"0,3","0,12","0,13","0,34","3,52","0,9","0,4","41,9","0,9",tr.,100,900,1170,19,12,190,"0,5","0,4","1,4",6
1211,Fromage des alpes bernoises,Lait et produits laitiers/Fromage a pâte dure,par 100 g de portion comestible,453,"38,3",n.i.,n.i.,n.i.,n.i.,0,n.i.,0,0,"27,1","1,6",0,"26,2",n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,660,n.i.,920,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.
565,"Fromage fondu a tartiner, a la creme",Lait et produits laitiers/Produits a base de fromage,par 100 g de portion comestible,316,"29,4","17,6","6,9","1,3",88,0,0,0,0,"12,9","2,8",0,"50,3",327,313,300,160,160,"0,04","0,37","0,07",2,"0,15",3,1,tr.,"0,6","0,89",150,1100,780,400,30,600,"0,9",35,4,n.i.
561,"Fromage fondu a tartiner, gras",Lait et produits laitiers/Produits a base de fromage,par 100 g de portion comestible,247,"21,2","12,7",5,1,64,0,0,0,0,"14,1",3,0,"51,3",257,248,238,114,114,"0,03","0,38","0,07",2,"0,2",3,1,tr.,"0,5","0,67",150,1200,900,500,30,700,"0,9",35,4,n.i.
560,"Fromage fondu a tartiner, quart-gras",Lait et produits laitiers/Produits a base de fromage,par 100 g de portion comestible,150,"9,3","5,6","2,2","0,4",28,0,0,0,0,"16,4",3,0,"61,9",48,47,45,20,20,"0,03","0,38","0,07",2,"0,2",3,1,tr.,"0,2","0,27",200,1200,900,600,30,1100,"0,9",35,4,n.i.
563,"Fromage fondu en tranches, a la creme",Lait et produits laitiers/Produits a base de fromage,par 100 g de portion comestible,327,30,18,7,"1,4",90,0,0,0,0,"14,3",3,0,47,347,333,320,160,160,"0,04","0,37","0,07",2,"0,2",3,1,tr.,"0,9","0,65",100,1200,900,550,45,750,"0,9",35,4,n.i.
559,"Fromage fondu en tranches, gras",Lait et produits laitiers/Produits a base de fromage,par 100 g de portion comestible,316,25,15,"5,9","1,2",75,0,0,0,0,"22,8",3,0,"49,5",257,248,238,114,114,"0,03","0,23","0,07","1,17","0,2",3,"0,42",tr.,"0,7","0,54",150,1200,900,600,45,800,"0,9",35,4,n.i.
558,"Fromage fondu en tranches, quart-gras",Lait et produits laitiers/Produits a base de fromage,par 100 g de portion comestible,155,"8,6","5,2",2,"0,4",26,0,0,0,0,"19,4",3,0,59,48,47,45,20,20,"0,03","0,32","0,07","1,62","0,2",3,"0,74",tr.,"0,2","0,2",150,1200,900,600,45,1200,"0,9",35,4,n.i.
567,"Fromage frais, double creme",Lait et produits laitiers/Fromage frais et sere,par 100 g de portion comestible,351,"32,1","19,2","7,5","1,5",96,"4,5","2,3",tr.,0,"11,1","1,3",0,52,325,313,300,150,150,"0,04","0,26","0,06","0,6","0,11","26,5","0,44",tr.,tr.,"0,7",100,500,570,110,8,130,"0,2",8,"0,4",n.i.
1196,Fromage râpe,Lait et produits laitiers/Fromage a pâte dure,par 100 g de portion comestible,406,"32,1","20,3","7,5","1,2",89,0,0,0,0,"29,3","1,7",0,"38,1",298,288,278,118,118,"0,01","0,34","0,1","1,91","0,2",14,"0,62",0,"0,7","0,57",98,680,1400,1190,41,730,"0,5",40,"4,2",n.i.
1123,"Fruit (moyenne), cru",Fruits/Fruits frais,par 100 g de portion comestible,57,"0,3",0,0,"0,1",0,"11,8","11,3","0,6",2,"0,7",0,0,"85,2",23,11,0,136,136,"0,04","0,02","0,08",0,"0,31","17,6","0,15","20,6",0,"0,46",190,"2,7",19,15,11,16,"0,3","1,2","0,1",n.i.
1124,"Fruit (moyenne), cuit (sans adjonction de sucre)",Fruits/Fruits cuits (conserves comprises),par 100 g de portion comestible,52,"0,4",0,0,"0,1",0,"10,5","10,4",0,"2,4","0,6",0,0,"86,2",27,13,0,162,162,"0,02","0,02","0,03",0,"0,26","8,6","0,13","7,6",0,"0,61",120,"2,2","6,9",14,"7,3",15,"0,3","1,4","0,2",n.i.
1120,"Fruit (moyenne), seche",Fruits/Fruits secs,par 100 g de portion comestible,280,"1,1","0,3","0,3","0,3",0,"60,2","53,7","2,1","9,2","2,7",0,0,"26,7",122,61,0,730,730,"0,07","0,09","0,21",0,"1,38","31,8","0,43","6,4",0,"2,22",830,13,66,63,55,81,"2,1","4,6","0,6",n.i.
986,"Fruit de la passion, cru",Fruits/Fruits frais,par 100 g de portion comestible,92,"0,5","0,1","0,1","0,2",0,"11,8","11,2","0,6","10,6","2,2","0,1",0,"72,9",135,67,0,810,796,0,"0,08","0,3",0,"1,42",14,"0,24","28,6",0,"0,4",350,28,37,9,29,68,"1,6","1,3","0,3",n.i.
802,Gallette de riz complet,"Pains, flocons et cereales pour le petit-dejeuner/Pains croustillants, biscottes, crackers et galettes",par 100 g de portion comestible,390,"2,8","0,6",1,1,0,"81,5","1,5",80,"4,2","7,7","0,8",0,"5,8",0,0,0,0,0,"0,06","0,17","0,15",0,"7,81",21,1,0,tr.,"0,72",290,330,tr.,11,130,360,"1,5",tr.,3,n.i.
901,Gateau au beurre,"Sucreries/Gâteaux, tourtes et cakes",par 100 g de portion comestible,430,"24,7","13,7","6,1","1,7",158,"44,8","26,7","17,9","0,9","6,9","0,2",0,"23,1",262,254,246,97,97,"0,09","0,11","0,07","0,36","0,23","23,8","0,78",1,"0,9","0,91",99,69,98,22,14,94,"0,9",12,"0,7","6,9"
1543,"Gateau au fromage, cuit au four (pâte brisee)",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,303,"20,8","11,8","5,1","1,3",122,"14,5","1,2","13,1","0,6","14,3","0,9",0,"49,8",202,195,189,81,81,"0,05","0,23","0,08","0,73","0,25","10,2","0,58","0,2","0,7","0,59",130,370,570,360,23,290,"0,7",14,2,n.i.
1544,"Gateau au fromage, cuit au four (pâte feuilletee)",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,300,"21,9","12,4","5,4","1,3",125,"11,7","1,2","10,3","0,5","13,8","0,9",0,"52,1",213,206,199,86,86,"0,05","0,23","0,07","0,73","0,22","9,9","0,57","0,2","0,7","0,61",130,380,570,360,22,290,"0,7",14,2,n.i.
902,Gateau au noix d' Engadine,"Sucreries/Gâteaux, tourtes et cakes",par 100 g de portion comestible,481,"27,7","10,2","6,2","8,7",62,"49,9","30,9","18,2",2,7,0,0,"14,1",160,154,149,64,64,"0,11","0,05","0,06","0,1","0,26","23,6","0,46","0,2","0,4","1,11",150,15,42,33,30,110,"0,8","4,5","0,8",n.i.
916,Gateau aux carottes,"Sucreries/Gâteaux, tourtes et cakes",par 100 g de portion comestible,303,"16,4","1,8","9,2","3,5",92,"25,7","19,9","5,6","3,9","11,2","0,2",0,44,312,170,28,1703,1703,"0,09","0,33","0,08","0,33","0,73",30,"0,69","2,2","0,5","7,58",300,66,100,100,72,200,"1,8",11,"1,3",n.i.
1566,"Gateau aux epinards, cuit au four (pâte brisee)",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,173,"10,7","5,7","2,9","0,8",43,"12,2","1,4","10,7","2,1","5,9","1,1",0,"69,3",352,218,83,1615,1615,"0,09","0,17","0,14","0,1","0,7","30,6","0,32","11,3","0,3","1,46",340,440,700,87,38,84,"1,8",11,"0,8",n.i.
1567,"Gateau aux epinards, cuit au four (pâte feuilletee)",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,170,"11,5","6,2","3,1","0,8",46,"10,1","1,4","8,6",2,"5,5","1,1",0,71,360,225,91,1618,1618,"0,09","0,17","0,13","0,1","0,67","30,4","0,31","11,3","0,3","1,47",330,440,710,87,37,81,"1,7",11,"0,7",n.i.
1616,"Gateau aux oignons, cuit au four (pâte brisee)",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,171,"9,9","5,4","2,7","0,7",41,15,"4,9","10,1","1,5","4,8","0,9",0,"68,9",84,82,79,33,33,"0,07","0,06","0,08","0,09","0,42",5,"0,26","3,1","0,2","0,37",120,380,650,38,12,67,"0,4","4,5","0,5",n.i.
1615,"Gateau aux oignons, cuit au four (pâte feuilletee)",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,169,"10,7","5,8","2,9","0,7",44,13,"4,9","8,1","1,4","4,5",1,0,"70,6",92,89,86,36,36,"0,07","0,06","0,08","0,09","0,4","4,7","0,25","3,1","0,3","0,38",120,380,660,38,11,64,"0,4","4,5","0,5",n.i.
1617,"Gateau aux tomates, cuit au four (pâte feuilletee)",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,155,11,"6,2","2,7","0,8",63,10,"2,6","7,3",1,"3,5","0,4",0,"74,6",152,127,103,290,290,"0,05","0,08","0,06","0,16","0,39","10,9","0,39","8,8","0,3","0,87",170,150,240,33,10,59,"0,6","6,2","0,4",n.i.
1618,"Gateu aux tomates, cuit au four (pâte brisee)",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,158,"10,1","5,6","2,5","0,7",61,"12,3","2,6","9,6","1,1","3,9","0,4",0,"72,7",143,119,95,286,286,"0,06","0,08","0,07","0,16","0,41","11,1","0,4","8,8","0,3","0,86",180,140,230,33,11,63,"0,6","6,2","0,4",n.i.
1090,Gendarme,Produits carnes et charcuterie/Produits de charcuterie crus,par 100 g de portion comestible,491,"42,7","16,9","19,1","3,5",86,0,0,0,0,"26,6","3,5",0,"26,6",0,0,0,n.i.,n.i.,"0,23","0,13","0,22",2,"5,5",n.i.,"0,7",0,"1,6",0,320,1410,2260,21,21,180,"1,9",n.i.,"3,9",11
430,Germe de ble,"Pains, flocons et cereales pour le petit-dejeuner/Flocons, son et germes;Denrees alimentaires speciales/Supplements",par 100 g de portion comestible,375,"9,5","1,8","1,5","5,7",0,"35,1",10,"17,8","16,3","29,2",0,0,"7,5",10,5,0,62,62,"1,99","0,14","0,9",0,"1,68",143,"1,23",0,0,"10,2",990,"7,2",80,54,250,1000,"6,9","0,3",18,n.i.
1125,"Gibier (moyenne), cru",Viande et abats/Gibier,par 100 g de portion comestible,115,"3,4","1,5","1,3","0,2",59,0,0,0,0,"21,1","0,2",0,"75,5",1,1,1,0,0,"0,17","0,22","0,31","1,44","3,24",5,"0,79",0,"0,1","0,31",320,70,42,15,21,200,"2,5","1,2","2,9",n.i.
13281,"Gibier (moyenne), cuit (sans adjonction de graisse ni de sel)",Viande et abats/Gibier,par 100 g de portion comestible,157,"4,6",2,"1,8","0,3",81,0,0,0,0,29,"0,2",0,"66,4",1,1,1,0,0,"0,24","0,31","0,43","1,97","4,44","6,9","1,08",0,"0,2","0,43",440,95,58,20,29,280,"3,4","1,6",4,n.i.
893,Glace a l'eau,Sucreries/Glaces a base d'eau,par 100 g de portion comestible,88,0,0,0,0,0,22,22,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,tr.,12,0,0,14,tr.,tr.,0,tr.,0,0,tr.,tr.,n.i.
483,Gorgonzola,Lait et produits laitiers/Fromage a pâte dure,par 100 g de portion comestible,357,"31,2","18,7","7,4","1,4",94,"0,1","0,1",0,0,19,"3,6",0,"42,4",190,182,175,88,88,"0,01","0,36","0,07","0,9","0,32",52,"1,41",tr.,"0,6","0,54",140,1450,1800,610,20,360,"0,3",40,"2,5",n.i.
13457,Graine de chia,"Noix, graines et produits oleagineux",par 100 g de portion comestible,482,"34,1","3,1","2,1","24,9",0,"1,8","1,8","0,1","40,9","21,4",0,0,"6,1",0,0,0,0,0,"0,47","0,2","0,14",0,"4,13","70,7","0,34","1,6",0,"0,5",640,16,24,550,320,650,"6,5",5,"5,1","9,7"
276,Graine de courge,"Noix, graines et produits oleagineux",par 100 g de portion comestible,615,"49,1","8,7","16,2",21,0,"4,7","1,4","1,5",6,"35,6",0,0,"5,2",2,1,0,9,9,"0,29","0,16","0,1",0,"2,74",129,"0,39","1,9",0,"1,97",900,"5,3",80,63,520,1090,"8,2","2,7",5,11
277,Graine de lin,"Noix, graines et produits oleagineux",par 100 g de portion comestible,533,"42,2","4,6","8,3","27,2",0,"3,6","1,4",<0.4,"26,9","21,3","0,1",0,"5,8",1,0,0,5,0,"0,47",0,"0,17",0,0,"71,6","0,81",0,0,"0,5",680,40,16,240,320,530,"6,3",2,"4,3",n.i.
408,"Graine de sesame, decortiquee","Noix, graines et produits oleagineux",par 100 g de portion comestible,660,"57,4","8,6","21,4","21,7",0,"4,6","1,6","0,2","8,8","26,8","0,1",0,"3,8",7,4,0,42,42,"0,83","0,12","0,35",0,"4,6",115,"0,35",0,0,"0,25",470,26,10,37,350,640,"5,8",<5,"5,8",56
280,"Graine de sesame, non decortiquee","Noix, graines et produits oleagineux",par 100 g de portion comestible,619,"53,8","7,4","19,4","21,1",0,4,"1,2","0,2","13,3","23,1",0,0,"4,3",0,0,0,0,0,"0,75","0,22","0,34",0,"4,61",171,"0,34",0,0,"0,25",500,1,10,930,330,620,"7,7",<5,"5,5",20
281,Graine de tournesol,"Noix, graines et produits oleagineux",par 100 g de portion comestible,621,"54,5","5,4","19,8","23,5",0,"3,6","3,4","0,2",8,"25,1",0,0,"4,8",5,3,0,30,30,"1,48","0,36","1,34",0,"8,3",227,"1,13",1,0,"34,5",750,"3,6",50,86,330,670,5,4,"5,8","9,9"
1170,"Graines oleagineuses (moyenne), non salees","Noix, graines et produits oleagineux",par 100 g de portion comestible,612,"52,5","8,9","20,8","18,4",0,"9,1","3,7","2,7","9,7","20,9",0,0,"10,9",4,2,0,21,21,"0,52","0,22","0,35",0,"2,89","90,3","0,86","1,2",0,"8,65",690,"9,1",41,170,260,530,"4,5","5,1",4,27
601,Graisse de coco,Graisses et huiles/Graisses,par 100 g de portion comestible,894,99,"85,9",6,"1,4",0,0,0,0,0,"0,8",0,0,"0,1",0,0,0,0,0,tr.,tr.,tr.,0,0,tr.,0,0,0,0,2,2,100,2,200,1,0,tr.,tr.,n.i.
708,Graisse de palme - Huile de palme,Graisses et huiles/Huiles;Graisses et huiles/Graisses,par 100 ml,799,"88,8","41,3","34,9","8,7",0,0,0,0,0,0,0,0,"1,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,55","0,9","0,9","0,9","0,9","0,9","0,9",0,tr.,0,0
1580,Gratin de legumes,Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,58,"3,8","2,2","0,9","0,2",9,"2,3","1,6","0,8","1,9","2,8","0,3",0,"89,2",38,34,30,52,52,"0,05","0,05","0,07","0,07","0,82",34,"0,28","25,2","0,1","0,25",310,110,150,90,21,71,"0,4","4,1","0,4",n.i.
1611,"Gratin de pâtes au jambon, prepare",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,163,"6,9","3,5","1,9","0,6",78,"14,4","1,4",13,1,"10,2","1,2",0,"67,6",66,64,61,26,26,"0,11","0,15","0,08","0,37","1,16","8,9","0,5","8,5","0,4","0,37",140,480,750,120,20,180,"0,6",12,"1,2",n.i.
1599,"Gratin de pommes de terre dauphinois, prepare",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,128,"7,8","4,6","1,8","0,4",23,"11,3","2,4","8,8","1,3","2,5","0,3",0,"77,1",90,87,84,35,35,"0,05","0,11","0,09","0,07","0,71","10,7","0,33","10,4","0,1","0,22",300,130,240,53,16,69,"0,3","6,4","0,3",n.i.
1600,"Gratin de pommes de terre savoyard, prepare",Plats/Tartes sucrees et salees et gratins,par 100 g de portion comestible,75,"2,3","1,3","0,6","0,2",6,"10,6","0,5","9,9","1,4","2,1","0,4",0,"83,5",20,19,18,12,12,"0,09","0,04","0,09","0,04","0,79","11,7","0,25","11,4",0,"0,08",270,150,170,32,15,51,"0,3",5,"0,3",n.i.
400,"Groseille a maquereau, crue",Fruits/Fruits frais,par 100 g de portion comestible,35,"0,1",tr.,tr.,tr.,0,"6,2","6,2",tr.,"3,2","0,6",0,0,"88,8",12,6,0,74,70,"0,04","0,03","0,02",0,"0,3",19,"0,2",40,0,"0,4",210,1,"0,9",20,9,34,"0,6","0,9","0,2",n.i.
391,"Groseille rouge, crue",Fruits/Fruits frais,par 100 g de portion comestible,45,"0,5",tr.,tr.,tr.,0,5,5,tr.,"8,2","1,1",0,0,"82,8",1,0,0,5,3,"0,03","0,05","0,05",0,"0,27","10,2","0,1","34,4",0,"0,1",280,3,14,36,13,30,"1,2",1,"0,2",n.i.
530,"Gruyere, gras",Lait et produits laitiers/Fromage a pâte dure,par 100 g de portion comestible,396,32,"19,2","7,5","1,5",96,0,0,0,0,"26,4","1,5",0,36,310,300,290,119,119,"0,02","0,37","0,13","1,45","0,2",10,"0,47",tr.,"0,7","0,35",90,590,900,900,35,600,"0,4",11,"4,2",n.i.
1583,"Hamburger (boeuf), grille a l'huile de colza HOLL",Viande et abats/Bœuf,par 100 g de portion comestible,187,9,"2,5","4,9","0,9",86,"6,5","1,6","4,9","0,7","19,5","0,7",0,"64,4",31,23,16,88,88,"0,07","0,13","0,26","1,07","2,67","14,4","0,45","2,4","0,4","1,08",270,290,410,23,17,160,"2,1","7,5","3,9",n.i.
